,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
5357,False,/feDnWvR5engyo1LGvsvJH84SUip.jpg,[35],390053,en,Crash Pad,"A hopeless romantic who thinks he's found true love with an older woman, only to learn that she's married and that his fling is merely an instrument of revenge against her neglectful husband.",8.661181,/5lBBZd9Q4GeGplxfMll4ALxXFNt.jpg,2017-10-27,Crash Pad,False,5.8,29
5358,False,/rSjhIAm6reDmaEd9P6fHqrv6qh9.jpg,[35],10758,en,Waitress,"Jenna is a pregnant, unhappily married waitress in the deep south. She meets a newcomer to her town and falls into an unlikely relationship as a last attempt at happiness.",8.846713,/88FWNhsEvnCGELvUgQEpZ1E5nd5.jpg,2007-05-25,Waitress,False,6.6,166
5359,False,,[],455207,en,Crazy Rich Asians,"Based on the novel by Kevin Kwan, Crazy Rich Asians centers on American-born Chinese economics professor Rachel Chu, who accompanies her boyfriend to Singapore for his best friend's wedding only to get thrust into the lives of Asia's rich and famous. She discovers that her boyfriend comes from a ridiculously wealthy family with a dark past and that every woman wants him.",2.859158,,2018-08-17,Crazy Rich Asians,False,0.0,1
5360,False,/4hsoo4L0eOqucDu5XHNu7bqqdK1.jpg,"[10749, 18, 35]",84481,en,The Only Game in Town,"Fran walks into a piano bar for pizza. She comes back home with Joe, the piano player. Joe plans on winning $5,000 and leave Las Vegas. Fran waits for something else. Meanwhile, he moves in with her.",1.136619,/vwplOXZxUyxZJbkn2tvFRTNtVnf.jpg,1970-01-21,The Only Game in Town,False,4.0,2
5361,False,/fm6bpJxls3QdxGchiZAVbDySmri.jpg,[35],2959,en,License to Wed,"Newly engaged, Ben and Sadie can't wait to start their life together and live happily ever after. However Sadie's family church's Reverend Frank won't bless their union until they pass his patented, ""foolproof"" marriage prep course consisting of outrageous classes, outlandish homework assignments and some outright invasion of privacy.",8.623251,/9I8NiY5cfFmwgI8Y5NKQqsuDawS.jpg,2007-07-04,License to Wed,False,5.4,335
5362,False,/7FdY6kCnk2IOcH2EngyhHkYP1td.jpg,"[35, 10749]",10761,en,Made of Honor,"Tom and Hannah have been platonic friends for 10 years. He's a serial dater, while she wants marriage but hasn't found Mr. Right. Just as Tom is starting to think that he is relationship material after all, Hannah gets engaged. When she asks Tom to be her 'maid' of honor, he reluctantly agrees just so he can attempt to stop the wedding and woo her.",9.166565,/676inzl4mQBKdXTfkv6XCXGCi4.jpg,2008-05-02,Made of Honor,False,6.1,512
5363,False,/ArW9pVWnEqYKx0zbEIIVr6pzsvO.jpg,"[35, 18]",10683,en,Happiness,"The lives of many individuals connected by the desire for happiness, often from sources usually considered dark or evil.",7.976781,/uUhzz0n7uDK5EMGyhpzNhMdggjK.jpg,1998-10-16,Happiness,False,7.4,250
5364,False,/wveopy45Xq5UisgkPg1Lmhg0a7K.jpg,"[35, 18]",112200,en,Thanks for Sharing,A romantic comedy that brings together three disparate characters who are learning to face a challenging and often confusing world as they struggle together against a common demon: sex addiction.,12.547763,/v0UZhlaAn3GE0xSSFUSRyDY7BHI.jpg,2012-09-07,Thanks for Sharing,False,5.8,216
5365,False,,[35],489593,en,All-Star Weekend,Two buddies form a rivalry over their favorite American basketball player.,1.695657,/1K5b1S6U8IpgdVrFdWnXYIQ4Gvf.jpg,2018-07-31,All-Star Weekend,False,0.0,0
5366,False,/muN8nX1qUXo11GwEd0hmGq64xem.jpg,[35],25600,en,Nothing But Trouble,Two bumbling servants are hired by a dizzy society matron to cook and serve a meal to visiting royalty.,2.275055,/vKaevVNkXR52LiFQjYg8QR097yZ.jpg,1944-12-06,Nothing But Trouble,False,6.4,4
5367,False,/7quVAJlDtJAieRIYn2k0hEe4K75.jpg,"[35, 18, 10749]",290762,en,Miss You Already,The friendship between two life-long girlfriends is put to the test when one starts a family and the other falls ill.,9.818768,/ugmx3mH0LIhPlYWW6svMXjma79I.jpg,2015-09-12,Miss You Already,False,7.3,292
5368,False,/HfBoEbqu7GbPEXiN7qgE9H1LI0.jpg,"[35, 10749]",63492,en,What's Your Number?,"Ally Darling (Anna Faris) is realizing she's a little lost in life. Her latest romance has just fizzled out, and she's just been fired from her marketing job. Then she reads an eye-opening magazine article that warns that 96 percent of women who've been with 20 or more lovers are unlikely to find a husband. Determined to turn her life around and prove the article wrong, Ally embarks on a mission to find the perfect mate from among her numerous ex-boyfriends.",9.089672,/yugpF7km9nEE5GLpSWMSkGKHGNd.jpg,2011-09-30,What's Your Number?,False,6.2,857
5369,False,/gqeXM1H8hR9CX3kKWRMOxxbIstJ.jpg,"[18, 35]",468198,it,The Place,"The fates of an apparently random group of strangers who each come into contact with a mysterious figure who they believe possesses the power to grant any wish, in return for which they must carry out a task he assigns them.",7.19599,/2E36iOUJZ5zcspUnWnWA3bs9wP1.jpg,2017-11-04,The Place,False,7.0,128
5370,False,/7T292Wv3ikieYAlqIHfhdxGk3S.jpg,"[35, 18, 10749]",4104,en,Benny & Joon,A mentally ill young woman finds her love in an eccentric man who models himself after Buster Keaton.,9.802985,/2a7amuuML6xvBn6XWV1sPG1Cmd5.jpg,1993-04-16,Benny & Joon,False,7.0,283
5371,False,/yi2yzQE3HAm5B1JjesDHeYep750.jpg,"[18, 35, 10749]",351964,en,The Escort,"Desperate for a good story, a sex-addicted journalist throws himself into the world of high-class escorts when he starts following a Stanford-educated prostitute.",9.831469,/jTDXbjCgSaHfmydmydm5ffPpXOy.jpg,2015-06-15,The Escort,False,6.0,175
5372,False,,[],467956,en,Richard Says Goodbye,"Richard, a world-weary college professor is given a life-changing diagnosis and decides to throw all pretense and conventions to the wind and live his life as boldly and freely as possible with a biting sense of humor, a reckless streak, and a touch of madness.",1.000342,,,Richard Says Goodbye,False,0.0,0
5373,False,/10i5B7wYDBJ5B2tcHmakhphHwXP.jpg,[35],7278,en,Meet the Spartans,"From the creators of Scary Movie and Date Movie comes this tongue-in-cheek parody of the sword-and-sandal epics, dubbed Meet the Spartans. The 20th Century Fox production was written and directed by the filmmaking team of Jason Friedberg and Aaron Seltzer. Sure, Leonidas may have nothing more than a cape and some leather underwear to protect him from the razor-sharp swords of his Persian enemies,",7.522998,/dymuQcYSGR2QchZbFTp7qZbN2V.jpg,2008-01-24,Meet the Spartans,False,3.7,510
5374,False,/sjM8mQHnNQfeTQIsUQENIF9fvBJ.jpg,"[80, 35, 10749]",10833,en,Heartbreakers,"Max and Page are a brilliant mother/daughter con team who have their grift down to a fine science. Max targets wealthy, willing men and marries them. Page then seduces them, and Max catches her husband in the act. Then it's off to palimony city and the next easy mark.",10.820779,/2yiDk4RnGL01HvMxXu96J4zmjle.jpg,2001-03-23,Heartbreakers,False,5.8,317
5375,False,/kYKpCHMBclFIYTqYhkLGmV1n32B.jpg,[35],38778,en,Dinner for Schmucks,"Rising executive Tim Wagner works for a boss who hosts a monthly dinner in which the guest who brings the biggest buffoon gets a career-boost. Tim plans on not attending until he meets Barry, a man who builds dioramas using stuffed mice. Barry's blundering but good intentions send Tim's life into a downward spiral, threatening a major business deal and possibly scuttling Tim's engagement to his fiancee.",7.496496,/3eaNh9o4idemfhnWGt95mBJks9H.jpg,2010-07-30,Dinner for Schmucks,False,5.6,652
5376,False,/klXl7hyXARj2emTbQLD3lelYia7.jpg,[35],413990,en,Pottersville,"Maynard, a beloved local businessman is mistaken for the legendary Bigfoot during an inebriated romp through town in a makeshift gorilla costume. The sightings set off an international Bigfoot media spectacle and a windfall of tourism dollars for a simple American town hit by hard times. When Brock Masterson, reality TV’s “Monster Hunter,” arrives to hunt the beast, Maynard agonizes over whether to come clean, destroying the rebirth of his beloved town, or perpetuate the inadvertent hoax.",6.849799,/zlQgswQ5GEklrbv8MkohQHyomZu.jpg,2017-11-10,Pottersville,False,5.3,31
5377,False,/5I7C0bX6mKRC7Kj6hnNxz1ywvjQ.jpg,"[35, 18]",10322,en,Being There,"A simple-minded gardener named Chance has spent all his life in the Washington D.C. house of an old man. When the man dies, Chance is put out on the street with no knowledge of the world except what he has learned from television.",7.286366,/bgTFBMBuh4jA45l0DYyHC2GTq8X.jpg,1979-12-19,Being There,False,7.7,308
5378,False,/cFWrMfRaNy9xJI5xirwc7qtCncn.jpg,"[18, 35]",23514,en,The Rum Diary,"Tired of the noise and madness of New York and the crushing conventions of late Eisenhower-era America, itinerant journalist Paul Kemp travels to the pristine island of Puerto Rico to write for a local San Juan newspaper run by the downtrodden editor Lotterman. Adopting the rum-soaked lifestyle of the late ‘50s version of Hemingway’s “The Lost Generation,” Paul soon becomes entangled with a very attractive American woman, Chenaults and her fiancée Sanderson, a businessman involved in shady property development deals.  It is within this world that Kemp ultimately discovers his true voice as a writer and integrity as a man.",15.544855,/hYtMOXjSur5QccB4pZYWbKHMDor.jpg,2011-10-13,The Rum Diary,False,5.7,476
5379,False,/7a2qIjMBOxFOjuep8CuZrw8k8Ek.jpg,"[10749, 35]",22968,en,Father's Little Dividend,"In this sequel to Father of the Bride, newly married Kay Dunstan announces that she and her husband are going to have a baby, leaving her father having to come to grips with the fact that he will soon be a granddad.",2.707404,/3CwuQitSFUeM5OD20JjalTdeYCb.jpg,1951-04-12,Father's Little Dividend,False,6.4,14
5380,False,/mX7mlE1kaGohnSVDMSTlrvisYf7.jpg,"[18, 10749]",17473,en,The Room,"Johnny is a successful banker with great respect for and dedication to the people in his life, especially his future wife Lisa. The happy-go-lucky guy sees his world fall apart when his friends begin to betray him one-by-one.",13.568027,/aUC39cFC2KO8CJ0EV0ijIJRr3PT.jpg,2003-06-27,The Room,False,4.1,403
5381,False,/grkrB7yXn7Dj5kBhe4I7RX6uEH9.jpg,[18],394117,en,The Florida Project,"The story of a precocious six year-old and her ragtag group of friends whose summer break is filled with childhood wonder, possibility and a sense of adventure while the adults around them struggle with hard times.",25.621858,/bnSTP1PY2fDyat0eUa4QouuGV7F.jpg,2017-10-07,The Florida Project,False,7.5,449
5382,False,/1NjPFOhZJ4K0zpuytc8Tyh9QrXN.jpg,[18],500634,en,6 Balloons,"Over the course of one night, a woman drives across LA with her heroin addict brother in search of a detox center, with his two year old daughter in tow.",3.944315,/gTMV74rEOxH5ESsWg8RbReJgEr5.jpg,2018-03-12,6 Balloons,False,0.0,0
5383,False,/or9m7UUEITgkkJQK1m8fs93eJ9w.jpg,[18],407439,en,Mary Magdalene,"Set in the Holy Land in the first century C.E., a young woman leaves her small fishing village and traditional family behind to join a radical new social movement. At its head is a charismatic leader, Jesus of Nazareth, who promises that the world is changing. Mary is searching for a new way of living, and an authenticity that is denied her by the rigid hierarchies of the day. As the notoriety of the group spread and more are drawn to follow Jesus’ inspirational message, Mary’s spiritual journey places her at the heart of a story that will lead to the capital city of Jerusalem, where she must confront the reality of Jesus’ destiny and her own place within it.",15.457949,/5eyPpqvkH6OsXpohfHPk2FM8MVu.jpg,2018-03-15,Mary Magdalene,False,6.3,27
5384,False,/3hbPF3QEDhWModXGtrXDmn9nLdz.jpg,"[36, 18]",476968,en,"Paul, Apostle of Christ","Risking his life, Luke ventures to Rome to visit Paul -- the apostle who's bound in chains and held captive in Nero's darkest and bleakest prison cell. Haunted by the shadows of his past misdeeds, Paul wonders if he's been forgotten as he awaits his grisly execution. Before Paul's death, Luke resolves to write another book that details the birth of what will come to be known as the church.",11.792233,/bGsfNIvhnbGS75e2MXrti6dMzcy.jpg,2018-03-23,"Paul, Apostle of Christ",False,6.8,3
5385,False,/cAy3Dr58zZzS70TfuCmGFQhK4yi.jpg,[18],414425,en,Mudbound,"In the post–World War II South, two families are pitted against a barbaric social hierarchy and an unrelenting landscape as they simultaneously fight the battle at home and the battle abroad.",12.167878,/7cL7UgVMeP9xDSxU2NyAqeAQAbt.jpg,2017-11-17,Mudbound,False,7.8,280
5386,False,/1ytaxWeVHDYtb7KPkrn3GNtDJdF.jpg,[18],376867,en,Moonlight,"The tender, heartbreaking story of a young man’s struggle to find himself, told across three defining chapters in his life as he experiences the ecstasy, pain, and beauty of falling in love, while grappling with his own sexuality.",28.189218,/qAwFbszz0kRyTuXmMeKQZCX3Q2O.jpg,2016-10-21,Moonlight,False,7.3,2546
5387,False,/foz058V9rxNlRjpWTst2rTeinmV.jpg,[18],429189,en,Wonder Wheel,"The story of four characters whose lives intertwine amid the hustle and bustle of the Coney Island amusement park in the 1950s: Ginny, an emotionally volatile former actress now working as a waitress in a clam house; Humpty, Ginny’s rough-hewn carousel operator husband; Mickey, a handsome young lifeguard who dreams of becoming a playwright; and Carolina, Humpty’s long-estranged daughter, who is now hiding out from gangsters at her father’s apartment.",14.649007,/fPXn8SW4pa4kJErAIAJLmb3Znns.jpg,2017-12-01,Wonder Wheel,False,6.3,326
5388,False,/tBhp8MGaiL3BXpPCSl5xY397sGH.jpg,"[18, 53]",264644,en,Room,Jack is a young boy of 5 years old who has lived all his life in one room. He believes everything within it are the only real things in the world. But what will happen when his Ma suddenly tells him that there are other things outside of Room?,27.765831,/eqFckcHuFCT1FrzLOAvXBb4jHwq.jpg,2015-10-16,Room,False,8.1,3607
5389,False,/4xwwVbTyEqzFdiX2kop1rSTX9dR.jpg,"[80, 18]",641,en,Requiem for a Dream,The hopes and dreams of four ambitious people are shattered when their drug addictions begin spiraling out of control. A look into addiction and how it overcomes the mind and body.,10.55604,/muym4jTjdLx7E6as09d1wlC3sOB.jpg,2000-10-27,Requiem for a Dream,False,7.9,3312
5390,False,/z5J18ByLeOZ68iORfMXmxeFuwyL.jpg,[18],14,en,American Beauty,"Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after developing an infatuation with his daughter's attractive friend.",30.872628,/or1MP8BZIAjqWYxPdPX724ydKar.jpg,1999-09-15,American Beauty,False,7.9,4471
5391,False,/urSqvE0AyIHkYogUsQaVAmZrN0M.jpg,[18],334541,en,Manchester by the Sea,"After his older brother passes away, Lee Chandler is forced to return home to care for his 16-year-old nephew. There he is compelled to deal with a tragic past that separated him from his family and the community where he was born and raised.",24.482554,/e8daDzP0vFOnGyKmve95Yv0D0io.jpg,2016-11-18,Manchester by the Sea,False,7.5,2118
5392,False,/dskiB6nk4VA9pmw20L9oN7I4tkO.jpg,[18],50014,en,The Help,"Aibileen Clark is a middle-aged African-American maid who has spent her life raising white children and has recently lost her only son; Minny Jackson is an African-American maid who has often offended her employers despite her family's struggles with money and her desperate need for jobs; and Eugenia ""Skeeter"" Phelan is a young white woman who has recently moved back home after graduating college to find out her childhood maid has mysteriously disappeared. These three stories intertwine to explain how life in Jackson, Mississippi revolves around ""the help""; yet they are always kept at a certain distance because of racial lines.",12.127821,/6u85CuvnbrzWMhKbGk4Bm5RnO3V.jpg,2011-08-09,The Help,False,8.0,2625
5393,False,/xzqwxyQlhbdnnSpFbBpuDhdVZ92.jpg,[18],7345,en,There Will Be Blood,"When ruthless oil prospector, Daniel Plainview learns of oil-rich land in California that can be bought cheaply, he moves his operation there and begins manipulating and exploiting the local landowners into selling him their property. Using his young adopted son to project the image of a caring family man, Plainview gains the cooperation of almost all the locals with lofty promises to build schools and cultivate the land to make their community flourish. Over time, Plainview's gradual accumulation of wealth and power causes his true self to surface, and he begins to slowly alienate himself from everyone in his life.",24.23287,/bFgqkuAFBHNuq0oTtewHwuLVWSO.jpg,2007-12-28,There Will Be Blood,False,7.9,2007
5394,False,/gYtXT7fJNBRZBbBulO11DoRveLT.jpg,[18],400928,en,Gifted,"Frank, a single man raising his child prodigy niece Mary, is drawn into a custody battle with his mother.",16.590238,/9Ts7Vc4wLlpI9oox9mkVUE1tBHy.jpg,2017-04-12,Gifted,False,7.8,1106
5395,False,/20i28DUqOWGocqer3ANCzOd8MvY.jpg,[18],4995,en,Boogie Nights,"Set in 1977, back when sex was safe, pleasure was a business and business was booming, idealistic porn producer Jack Horner aspires to elevate his craft to an art form. Horner discovers Eddie Adams, a hot young talent working as a busboy in a nightclub, and welcomes him into the extended family of movie-makers, misfits and hangers-on that are always around. Adams' rise from nobody to a celebrity adult entertainer is meteoric, and soon the whole world seems to know his porn alter ego, ""Dirk Diggler"". Now, when disco and drugs are in vogue, fashion is in flux and the party never seems to stop, Adams' dreams of turning sex into stardom are about to collide with cold, hard reality.",23.097251,/gTq6MPt7SeMiJ2miHeMoNEZTz4p.jpg,1997-09-11,Boogie Nights,False,7.5,1009
5396,False,/1vNdEARcdJEzqx9z2Fd1kmlhm5q.jpg,[18],454286,en,God's Not Dead: A Light in Darkness,"Pastor Dave  responds to the unimaginable tragedy of having his church, located on the grounds of the local university, burned down.",14.77012,/hP2mkkWqtG0nLL8aM0Xk7BxTGbm.jpg,2018-03-30,God's Not Dead: A Light in Darkness,False,0.0,0
5397,False,/gj7j4LfvX0xoFbhMj7QUzvHkVR3.jpg,[18],451204,en,The Last Movie Star,"Vic Edwards was one of the biggest movie stars in the world, known for his mustachioed good looks and cocky swagger. With his Hollywood glory a distant memory, the now-octogenarian Vic is prompted to reassess his life with the passing of his beloved dog and the arrival of an invitation to receive a lifetime achievement award from the (fictional) International Nashville Film Festival.",1.318182,/oasLMuR949tdew9qmvyZOBnaUM5.jpg,2018-03-30,The Last Movie Star,False,8.0,1
5398,False,/4E7YQcwui0PfNXguf4V2X8YocPC.jpg,[18],510,en,One Flew Over the Cuckoo's Nest,"While serving time for insanity at a state mental hospital, implacable rabble-rouser, Randle Patrick McMurphy inspires his fellow patients to rebel against the authoritarian rule of head nurse, Mildred Ratched.",37.568955,/2Sns5oMb356JNdBHgBETjIpRYy9.jpg,1975-11-18,One Flew Over the Cuckoo's Nest,False,8.3,3803
5399,False,/8vA6dxBzRqSajvqdmTLtoguAa3T.jpg,[18],489,en,Good Will Hunting,"Will Hunting has a genius-level IQ but chooses to work as a janitor at MIT. When he solves a difficult graduate-level math problem, his talents are discovered by Professor Gerald Lambeau, who decides to help the misguided youth reach his potential. When Will is arrested for attacking a police officer, Professor Lambeau makes a deal to get leniency for him if he will get treatment from therapist Sean Maguire.",25.282004,/jq8LjngZ7XZEQge5JFTdOGMrHyZ.jpg,1997-12-05,Good Will Hunting,False,7.9,3693
5400,False,/t9MElpSTsqNBttwntdevOgQuJDe.jpg,[18],258216,da,Nymphomaniac: Vol. I,"A man named Seligman finds a fainted wounded woman in an alley and he brings her home. She tells him that her name is Joe and that she is nymphomaniac. Joe tells her life and sexual experiences with hundreds of men since she was a young teenager while Seligman tells about his hobbies, such as fly fishing, reading about Fibonacci numbers or listening to organ music.",16.639339,/49HMMZPVJcnUwe2QmVzBfxyLAY2.jpg,2013-12-25,Nymphomaniac: Vol. I,False,6.8,1133
5401,False,/9In3XGQSdr2yfgUoEdCpqxEGAOO.jpg,[18],334,en,Magnolia,"An epic mosaic of many interrelated characters in search of happiness, forgiveness, and meaning in the San Fernando Valley.",17.036281,/jxkHxPiMfGiFvxSOduNV4oIKJI5.jpg,1999-12-08,Magnolia,False,7.5,1075
5402,False,/yfNhWKqJFWTRvSo3Qf2x1IFteG3.jpg,"[18, 80]",627,en,Trainspotting,"Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends.",25.119749,/p1O3eFsdb0GEIYu87xlwV7P4jM1.jpg,1996-02-23,Trainspotting,False,7.9,3583
5403,False,/tRiJ0hNbJp8raIvqDZXNFbIOdOi.jpg,[18],615,en,The Passion of the Christ,"""The Passion of the Christ"" is a film about the last 12 hours in the life of Jesus. Director Mel Gibson received much criticism from critics and audiences for his explicit depiction of and focus on violence and on christs suffering, especially on the part of the jewish community. The films languages are Arabic, Latin and Hebrew and its actors are laymen which was controversially received as well.",26.533155,/oFuLM1EaKhi1WNWiTjQ1HKIZ1Eg.jpg,2004-02-25,The Passion of the Christ,False,6.9,1158
5404,False,/nKUM7nl7Ux00tVyfZZaMJ8iS4XH.jpg,[18],411976,en,Novitiate,"In the early 1960s, during the Vatican II era, a young woman training to become a nun struggles with issues of faith, sexuality and the changing church.",13.27716,/eZ9BbRy4YGFM1yvx6ZDO7qzILJ.jpg,2017-10-27,Novitiate,False,6.7,20
5405,False,/2B28dDRRoU36kzmqzuD2NmOfJ9u.jpg,[18],347866,en,Hot Summer Nights,A boy comes of age during a summer he spends in Cape Cod.,4.600355,/jVtXmy7oUsTKEUaCwaP5e6TGtEj.jpg,2018-07-27,Hot Summer Nights,False,0.0,6
5406,False,/4BMel8xxSed1pCkPSGc9R3jsUtC.jpg,"[18, 10749]",142,en,Brokeback Mountain,Brokeback Mountain is an Ang Lee film about two modern day cowboys who meet on a shepherding job in the summer of ’63. The two share a raw and powerful summer together that turns into a life long relationship conflicting with the lives they are supposed to live.,21.854966,/z2DqVxj17aW6xpimRlCLfhKSfUm.jpg,2005-09-02,Brokeback Mountain,False,7.6,2032
5407,False,/lFLoVjmHOAZiyYp6pzzzsxJpXf4.jpg,[18],454648,en,Con Man,"The story of Barry Minkow, a young and charismatic figure in business who reaches CEO status by lying and scheming his way to the top.",5.841912,/lNjm6BQXZGs4xCyztrzwCbtjNQ0.jpg,2018-01-30,Con Man,False,2.5,2
5408,False,/f2fFY79HLf8FadJwoxHxuHN7Bzn.jpg,[18],13223,en,Gran Torino,"Walt Kowalski is a widower who holds onto his prejudices despite the changes in his Michigan neighborhood and the world around him. Kowalski is a grumpy, tough-minded, unhappy old man who can't get along with either his kids or his neighbors. He is a Korean War veteran whose prize possession is a 1972 Gran Torino he keeps in mint condition. When his neighbor Thao, a young Hmong teenager under pressure from his gang member cousin, tries to steal his Gran Torino, Kowalski sets out to reform the youth. Drawn against his will into the life of Thao's family, Kowalski is soon taking steps to protect them from the gangs that infest their neighborhood.",21.341489,/yeBc5vpEiqIAZrbVQnl833GlBEi.jpg,2008-12-09,Gran Torino,False,7.9,4016
5409,False,/z4Ausah3ytq9kX6ScjAE0jFkPdz.jpg,"[18, 35]",1633,en,Fried Green Tomatoes,"Amidst her own personality crisis, southern housewife Evelyn Couch meets Ninny, an outgoing old woman who tells her the story of Idgie Threadgoode and Ruth Jamison, two young women who experienced hardships and love in Whistle Stop, Alabama in the 1920s.",9.808996,/g71l1vbJwyAAYk8zKCkIQQ58qcb.jpg,1991-12-27,Fried Green Tomatoes,False,7.6,395
5410,False,,[],472674,en,The Goldfinch,"After he survives a bombing that resulted in the death of his mother, a young man is reunited with the father who'd abandoned them.",1.105165,,2019-10-10,The Goldfinch,False,0.0,0
5411,False,,[18],341735,en,The Seagull,"At a picturesque lakeside estate, a love triangle unfolds between the legendary diva Irina, her lover Boris, and the ingénue Nina.",4.441442,/ilOPU8zWKGqcJLNzhxJmEwaaMhK.jpg,2018-05-11,The Seagull,False,0.0,3
5412,False,/sP5bB6x10DXgdrHQd99ebkuvSQB.jpg,[18],300687,en,Same Kind of Different as Me,"International art dealer Ron Hall must befriend a dangerous homeless man in order to save his struggling marriage to his wife, a woman whose dreams will lead all three of them on the journey of their lives.",10.822272,/bHh5W7YuMorc4orn8DQ6c8YEnBm.jpg,2017-10-20,Same Kind of Different as Me,False,6.3,45
5413,False,/listgoAFIjSpTrS45HpQ2Xlnaub.jpg,[18],480881,en,Let There Be Light,An atheist goes through a near-death experience in an auto accident before converting to Christianity.,4.144782,/a1lCoSdAEYEs4ezvm5PcufEUVti.jpg,2017-10-27,Let There Be Light,False,6.2,10
5414,False,/kR48L1E3OLOkQcnlmpi5wDj7ZZt.jpg,"[80, 18]",180863,en,T2 Trainspotting,"After 20 years abroad, Mark Renton returns to Scotland and reunites with his old friends Sick Boy, Spud and Begbie.",13.111164,/fbHXfr2N4pI2j7i9RLYiddjotBl.jpg,2017-01-27,T2 Trainspotting,False,7.0,1151
5415,False,/AnRkrct4RG4rV6IrJgLdvQQDz7I.jpg,[18],369894,en,Wakefield,A man's nervous breakdown causes him to leave his wife and live in his attic for several months.,7.444347,/1SOw7s1g429ZnbJyKxGIXalSywR.jpg,2017-05-19,Wakefield,False,6.3,104
5416,False,/jNlCIAcheh0iOuL3kz9x1Wq9WLG.jpg,[18],393457,en,Fences,"In 1950s Pittsburgh, a frustrated African-American father struggles with the constraints of poverty, racism, and his own inner demons as he tries to raise a family.",15.106198,/yZFBqealET1TunuVvu4YzcM1orT.jpg,2016-12-16,Fences,False,6.7,993
5417,False,/phU0dUF5jDdWubTO1qIycTzwgnq.jpg,[18],76025,en,Shame,"Brandon is a New Yorker who shuns intimacy with women but feeds his desires with a compulsive addiction to sex. When his wayward younger sister moves into his apartment stirring memories of their shared painful past, Brandon's insular life spirals out of control.",23.741068,/wo6j31YThvs8VPTv9DAI3StSoby.jpg,2011-10-02,Shame,False,6.9,1130
5418,False,/9Z0D2TcrebYBnd3iViFHT4khdQh.jpg,[18],467432,en,True to the Game,"Based on the Terri Woods best selling novel, True to the Game is the love story of Quadir Richards, a charismatic drug lord, and Gena Rollins, a young girl from the projects of Philly. Quadir was able to gain the trust and love of Gena and was on his way out of the game to start a new life with his future bride when tragedy strikes.",2.407567,/yCNlqcRdP9haLmCgBiD5zX59F9P.jpg,2017-09-08,True to the Game,False,6.5,15
5419,False,/aE1gbq6nw8zyVqvEBXMVMCqZpCs.jpg,[18],85350,en,Boyhood,"The film tells a story of a divorced couple trying to raise their young son. The story follows the boy for twelve years, from first grade at age 6 through 12th grade at age 17-18, and examines his relationship with his parents as he grows.",22.378747,/eKi4e5zXhQKs0De4xu5AAMvu376.jpg,2014-06-05,Boyhood,False,7.5,2410
5420,False,/9JvO9d5VgQ9Cy0bbAdBAyKK7pWd.jpg,"[10749, 18]",1587,en,What's Eating Gilbert Grape,"Gilbert has to care for his brother Arnie and his obese mother, which gets in the way when love walks into his life.",19.841626,/jQLoOPwNxyILwDbdhn9DsfQz0Sg.jpg,1993-12-17,What's Eating Gilbert Grape,False,7.6,1212
5421,False,/gkbtPw5gyp8exaKw4zXEyH33J1m.jpg,[18],153,en,Lost in Translation,"Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America.",19.582483,/5T8VvuFTdaawKLJk34i69Utaw7o.jpg,2003-08-31,Lost in Translation,False,7.3,2390
5422,False,/pF996qNhWgdpHT6qIY4fExQnqun.jpg,[18],68722,en,The Master,"Freddie, a volatile, heavy-drinking veteran who suffers from post-traumatic stress disorder, finds some semblance of a family when he stumbles onto the ship of Lancaster Dodd, the charismatic leader of a new ""religion"" he forms after World War II.",10.783445,/rUSjbyvYWN9H4az8xt0tDtU7I6v.jpg,2012-09-07,The Master,False,7.0,909
5423,False,/w1I5Irc48SYup0Z2n1VJrLRcUUS.jpg,[18],10802,en,Showgirls,A young drifter named Nomi arrives in Las Vegas to become a dancer and soon sets about clawing and pushing her way to become a top showgirl.,12.965873,/7O2SxrsXYaGFZ5cZgJF0Ab5SV5J.jpg,1995-09-22,Showgirls,False,5.0,329
5424,False,/9292R222w18nMIG9iRx92b0ez2.jpg,"[35, 18]",160588,en,Blue Jasmine,"Jasmine French used to be on the top of the heap as a New York socialite, but now is returning to her estranged sister in San Francisco utterly ruined. As Jasmine struggles with her haunting memories of a privileged past bearing dark realities she ignored, she tries to recover in her present. Unfortunately, it all proves a losing battle as Jasmine's narcissistic hangups and their consequences begin to overwhelm her. In doing so, her old pretensions and new deceits begin to foul up everyone's lives, especially her own.",25.229612,/tXzOAeub5ZaxGv9vkJLtU0aNenl.jpg,2013-07-25,Blue Jasmine,False,7.0,1402
5425,False,/5nBIWhdexEU0peSUK0wZEkjgy6h.jpg,"[18, 35]",274479,en,Joy,A story based on the life of a struggling Long Island single mom who became one of the country's most successful entrepreneurs.,15.331405,/zNjxzdgSwzRXnP8Stu3HGzKQKWp.jpg,2015-12-24,Joy,False,6.5,1945
